4.942000000000000000e+03,8.592000000000000000e+03,9.142000000000000000e+03,6.641000000000000000e+03,6.317000000000000000e+03,6.443000000000000000e+03,6.414000000000000000e+03,6.556000000000000000e+03,6.706000000000000000e+03,1.601300000000000000e+04,1.736300000000000000e+04,7.115000000000000000e+03,6.553000000000000000e+03,6.945000000000000000e+03,6.881000000000000000e+03,6.432000000000000000e+03,6.422000000000000000e+03,6.685000000000000000e+03,6.721000000000000000e+03,6.621000000000000000e+03,6.855000000000000000e+03,7.002000000000000000e+03,7.958000000000000000e+03,7.119000000000000000e+03,7.124000000000000000e+03,7.217000000000000000e+03,6.963000000000000000e+03,7.152000000000000000e+03,7.359000000000000000e+03,7.789000000000000000e+03,8.048000000000000000e+03,8.437000000000000000e+03,1.020000000000000000e+04,1.100300000000000000e+04,1.049600000000000000e+04,9.570000000000000000e+03,9.202000000000000000e+03,9.418000000000000000e+03,1.001800000000000000e+04,1.059000000000000000e+04
1.205700000000000000e+04,9.079000000000000000e+03,8.040000000000000000e+03,6.678000000000000000e+03,6.583000000000000000e+03,6.388000000000000000e+03,6.309000000000000000e+03,6.639000000000000000e+03,7.366000000000000000e+03,1.800000000000000000e+04,1.717800000000000000e+04,8.412000000000000000e+03,6.549000000000000000e+03,6.527000000000000000e+03,6.498000000000000000e+03,6.545000000000000000e+03,6.696000000000000000e+03,6.607000000000000000e+03,6.888000000000000000e+03,6.911000000000000000e+03,7.155000000000000000e+03,6.832000000000000000e+03,6.972000000000000000e+03,6.751000000000000000e+03,7.137000000000000000e+03,7.707000000000000000e+03,7.135000000000000000e+03,7.062000000000000000e+03,7.402000000000000000e+03,7.720000000000000000e+03,7.972000000000000000e+03,8.288000000000000000e+03,9.817000000000000000e+03,1.054500000000000000e+04,1.003500000000000000e+04,9.572000000000000000e+03,8.963000000000000000e+03,9.336000000000000000e+03,1.007300000000000000e+04,1.013100000000000000e+04
1.181200000000000000e+04,6.597000000000000000e+03,6.514000000000000000e+03,6.759000000000000000e+03,6.580000000000000000e+03,6.376000000000000000e+03,6.398000000000000000e+03,6.787000000000000000e+03,6.551000000000000000e+03,7.744000000000000000e+03,1.310600000000000000e+04,1.249000000000000000e+04,6.713000000000000000e+03,6.643000000000000000e+03,6.461000000000000000e+03,6.366000000000000000e+03,6.302000000000000000e+03,6.619000000000000000e+03,6.628000000000000000e+03,6.742000000000000000e+03,6.698000000000000000e+03,6.812000000000000000e+03,6.870000000000000000e+03,6.747000000000000000e+03,6.882000000000000000e+03,6.887000000000000000e+03,7.099000000000000000e+03,7.159000000000000000e+03,7.137000000000000000e+03,7.556000000000000000e+03,8.041000000000000000e+03,8.586000000000000000e+03,9.850000000000000000e+03,1.063200000000000000e+04,1.028100000000000000e+04,9.323000000000000000e+03,9.161000000000000000e+03,1.061800000000000000e+04,1.015200000000000000e+04,1.031600000000000000e+04
1.165100000000000000e+04,6.602000000000000000e+03,6.425000000000000000e+03,6.559000000000000000e+03,6.450000000000000000e+03,6.459000000000000000e+03,6.152000000000000000e+03,6.572000000000000000e+03,6.605000000000000000e+03,6.680000000000000000e+03,7.175000000000000000e+03,7.170000000000000000e+03,6.432000000000000000e+03,6.836000000000000000e+03,6.876000000000000000e+03,6.511000000000000000e+03,6.871000000000000000e+03,6.749000000000000000e+03,6.741000000000000000e+03,6.778000000000000000e+03,6.901000000000000000e+03,7.176000000000000000e+03,7.112000000000000000e+03,6.795000000000000000e+03,6.809000000000000000e+03,6.942000000000000000e+03,7.252000000000000000e+03,7.119000000000000000e+03,7.043000000000000000e+03,7.454000000000000000e+03,7.966000000000000000e+03,8.695000000000000000e+03,9.992000000000000000e+03,1.099400000000000000e+04,1.064100000000000000e+04,9.380000000000000000e+03,9.156000000000000000e+03,9.748000000000000000e+03,1.009800000000000000e+04,1.060100000000000000e+04
1.162000000000000000e+04,6.639000000000000000e+03,6.979000000000000000e+03,6.769000000000000000e+03,6.328000000000000000e+03,6.412000000000000000e+03,6.722000000000000000e+03,7.016000000000000000e+03,6.350000000000000000e+03,6.523000000000000000e+03,7.146000000000000000e+03,6.722000000000000000e+03,6.427000000000000000e+03,6.247000000000000000e+03,6.253000000000000000e+03,6.793000000000000000e+03,6.847000000000000000e+03,6.426000000000000000e+03,6.525000000000000000e+03,6.455000000000000000e+03,6.728000000000000000e+03,6.788000000000000000e+03,6.767000000000000000e+03,6.791000000000000000e+03,6.826000000000000000e+03,6.958000000000000000e+03,7.059000000000000000e+03,7.251000000000000000e+03,7.157000000000000000e+03,7.166000000000000000e+03,7.849000000000000000e+03,8.417000000000000000e+03,9.608000000000000000e+03,1.069200000000000000e+04,1.046200000000000000e+04,9.194000000000000000e+03,9.023000000000000000e+03,9.507000000000000000e+03,9.763000000000000000e+03,1.048700000000000000e+04
1.149600000000000000e+04,6.438000000000000000e+03,6.716000000000000000e+03,6.440000000000000000e+03,7.798000000000000000e+03,8.222000000000000000e+03,6.552000000000000000e+03,6.692000000000000000e+03,6.531000000000000000e+03,6.572000000000000000e+03,6.693000000000000000e+03,6.324000000000000000e+03,6.399000000000000000e+03,6.280000000000000000e+03,6.383000000000000000e+03,6.539000000000000000e+03,6.278000000000000000e+03,6.314000000000000000e+03,6.398000000000000000e+03,6.476000000000000000e+03,6.625000000000000000e+03,9.423000000000000000e+03,1.124400000000000000e+04,6.972000000000000000e+03,6.700000000000000000e+03,6.741000000000000000e+03,7.013000000000000000e+03,7.213000000000000000e+03,7.147000000000000000e+03,7.328000000000000000e+03,7.868000000000000000e+03,8.435000000000000000e+03,9.507000000000000000e+03,1.076200000000000000e+04,1.055300000000000000e+04,9.067000000000000000e+03,8.949000000000000000e+03,9.240000000000000000e+03,9.397000000000000000e+03,1.046200000000000000e+04
1.124800000000000000e+04,6.280000000000000000e+03,6.156000000000000000e+03,6.048000000000000000e+03,8.803000000000000000e+03,9.039000000000000000e+03,6.344000000000000000e+03,7.419000000000000000e+03,6.718000000000000000e+03,6.321000000000000000e+03,6.433000000000000000e+03,6.299000000000000000e+03,6.357000000000000000e+03,6.461000000000000000e+03,6.366000000000000000e+03,6.136000000000000000e+03,6.090000000000000000e+03,6.098000000000000000e+03,6.286000000000000000e+03,6.517000000000000000e+03,6.620000000000000000e+03,1.017000000000000000e+04,1.081400000000000000e+04,6.844000000000000000e+03,6.645000000000000000e+03,6.690000000000000000e+03,6.830000000000000000e+03,6.965000000000000000e+03,7.216000000000000000e+03,7.011000000000000000e+03,7.489000000000000000e+03,8.319000000000000000e+03,9.315000000000000000e+03,1.032200000000000000e+04,1.018400000000000000e+04,8.970000000000000000e+03,8.536000000000000000e+03,9.120000000000000000e+03,9.460000000000000000e+03,1.035600000000000000e+04
1.116000000000000000e+04,6.085000000000000000e+03,6.036000000000000000e+03,5.996000000000000000e+03,6.206000000000000000e+03,6.224000000000000000e+03,6.211000000000000000e+03,6.266000000000000000e+03,6.176000000000000000e+03,6.224000000000000000e+03,6.300000000000000000e+03,6.296000000000000000e+03,6.395000000000000000e+03,7.102000000000000000e+03,6.651000000000000000e+03,6.035000000000000000e+03,6.059000000000000000e+03,6.228000000000000000e+03,6.184000000000000000e+03,6.280000000000000000e+03,6.548000000000000000e+03,6.700000000000000000e+03,6.647000000000000000e+03,6.708000000000000000e+03,6.737000000000000000e+03,6.631000000000000000e+03,6.602000000000000000e+03,6.942000000000000000e+03,7.123000000000000000e+03,7.240000000000000000e+03,7.472000000000000000e+03,8.176000000000000000e+03,9.271000000000000000e+03,9.830000000000000000e+03,1.002600000000000000e+04,8.682000000000000000e+03,8.546000000000000000e+03,9.118000000000000000e+03,9.290000000000000000e+03,1.009800000000000000e+04
1.109300000000000000e+04,6.437000000000000000e+03,6.095000000000000000e+03,5.865000000000000000e+03,6.152000000000000000e+03,6.268000000000000000e+03,6.170000000000000000e+03,6.253000000000000000e+03,6.452000000000000000e+03,7.133000000000000000e+03,6.895000000000000000e+03,6.041000000000000000e+03,6.365000000000000000e+03,6.877000000000000000e+03,6.694000000000000000e+03,6.132000000000000000e+03,6.188000000000000000e+03,6.161000000000000000e+03,6.334000000000000000e+03,6.311000000000000000e+03,6.693000000000000000e+03,6.638000000000000000e+03,6.592000000000000000e+03,6.637000000000000000e+03,6.737000000000000000e+03,6.636000000000000000e+03,6.897000000000000000e+03,7.141000000000000000e+03,7.176000000000000000e+03,7.233000000000000000e+03,7.516000000000000000e+03,7.954000000000000000e+03,9.188000000000000000e+03,9.955000000000000000e+03,9.843000000000000000e+03,8.816000000000000000e+03,8.599000000000000000e+03,8.959000000000000000e+03,9.285000000000000000e+03,1.019100000000000000e+04
1.102800000000000000e+04,7.625000000000000000e+03,6.177000000000000000e+03,5.920000000000000000e+03,5.773000000000000000e+03,6.205000000000000000e+03,6.348000000000000000e+03,6.408000000000000000e+03,6.675000000000000000e+03,7.024000000000000000e+03,6.875000000000000000e+03,6.488000000000000000e+03,6.770000000000000000e+03,6.438000000000000000e+03,6.285000000000000000e+03,6.461000000000000000e+03,6.507000000000000000e+03,6.534000000000000000e+03,6.735000000000000000e+03,6.788000000000000000e+03,6.841000000000000000e+03,6.940000000000000000e+03,7.160000000000000000e+03,6.920000000000000000e+03,7.161000000000000000e+03,6.848000000000000000e+03,6.819000000000000000e+03,7.043000000000000000e+03,7.377000000000000000e+03,7.339000000000000000e+03,7.427000000000000000e+03,8.018000000000000000e+03,9.338000000000000000e+03,1.011600000000000000e+04,9.982000000000000000e+03,9.040000000000000000e+03,8.634000000000000000e+03,9.409000000000000000e+03,9.647000000000000000e+03,1.035700000000000000e+04
