4.694000000000000000e+03,7.782000000000000000e+03,7.336000000000000000e+03,7.098000000000000000e+03,7.211000000000000000e+03,7.374000000000000000e+03,8.276000000000000000e+03,8.452000000000000000e+03,1.121300000000000000e+04,9.277000000000000000e+03,8.807000000000000000e+03,7.839000000000000000e+03,7.586000000000000000e+03,7.074000000000000000e+03,6.927000000000000000e+03,7.581000000000000000e+03,7.585000000000000000e+03,7.116000000000000000e+03,7.162000000000000000e+03,7.365000000000000000e+03,8.066000000000000000e+03,8.832000000000000000e+03,7.730000000000000000e+03,8.112000000000000000e+03,7.856000000000000000e+03,8.156000000000000000e+03,8.471000000000000000e+03,8.908000000000000000e+03,9.334000000000000000e+03,1.004000000000000000e+04,1.379300000000000000e+04,2.751600000000000000e+04,3.243600000000000000e+04,1.816800000000000000e+04,1.574200000000000000e+04,1.783900000000000000e+04,2.218500000000000000e+04,2.263000000000000000e+04,2.473700000000000000e+04,2.966500000000000000e+04
3.266100000000000000e+04,9.265000000000000000e+03,7.493000000000000000e+03,7.150000000000000000e+03,6.933000000000000000e+03,7.614000000000000000e+03,8.756000000000000000e+03,8.980000000000000000e+03,1.885100000000000000e+04,1.106100000000000000e+04,8.856000000000000000e+03,8.421000000000000000e+03,7.263000000000000000e+03,7.241000000000000000e+03,7.175000000000000000e+03,7.503000000000000000e+03,7.512000000000000000e+03,7.714000000000000000e+03,7.277000000000000000e+03,7.629000000000000000e+03,7.508000000000000000e+03,7.780000000000000000e+03,7.620000000000000000e+03,7.432000000000000000e+03,7.520000000000000000e+03,7.986000000000000000e+03,8.594000000000000000e+03,9.003000000000000000e+03,9.331000000000000000e+03,9.998000000000000000e+03,1.418000000000000000e+04,2.592000000000000000e+04,3.071800000000000000e+04,1.817800000000000000e+04,1.534000000000000000e+04,1.762400000000000000e+04,2.200300000000000000e+04,2.224400000000000000e+04,2.401300000000000000e+04,2.944100000000000000e+04
3.521100000000000000e+04,7.894000000000000000e+03,7.824000000000000000e+03,7.385000000000000000e+03,6.863000000000000000e+03,7.474000000000000000e+03,8.200000000000000000e+03,9.973000000000000000e+03,9.936000000000000000e+03,1.792300000000000000e+04,8.494000000000000000e+03,8.109000000000000000e+03,7.082000000000000000e+03,7.467000000000000000e+03,7.084000000000000000e+03,7.015000000000000000e+03,7.064000000000000000e+03,7.390000000000000000e+03,7.505000000000000000e+03,7.278000000000000000e+03,7.392000000000000000e+03,7.507000000000000000e+03,7.556000000000000000e+03,7.155000000000000000e+03,7.465000000000000000e+03,8.344000000000000000e+03,8.203000000000000000e+03,8.789000000000000000e+03,9.191000000000000000e+03,1.023400000000000000e+04,1.371500000000000000e+04,2.625600000000000000e+04,3.239100000000000000e+04,1.883700000000000000e+04,1.520800000000000000e+04,1.730600000000000000e+04,2.124600000000000000e+04,2.262900000000000000e+04,2.453900000000000000e+04,3.031500000000000000e+04
3.456300000000000000e+04,7.373000000000000000e+03,7.540000000000000000e+03,7.474000000000000000e+03,7.185000000000000000e+03,7.352000000000000000e+03,7.569000000000000000e+03,7.918000000000000000e+03,8.900000000000000000e+03,7.912000000000000000e+03,8.819000000000000000e+03,7.302000000000000000e+03,7.308000000000000000e+03,6.991000000000000000e+03,6.918000000000000000e+03,7.159000000000000000e+03,6.877000000000000000e+03,7.228000000000000000e+03,7.509000000000000000e+03,7.131000000000000000e+03,7.253000000000000000e+03,7.573000000000000000e+03,7.431000000000000000e+03,7.231000000000000000e+03,7.542000000000000000e+03,7.914000000000000000e+03,7.833000000000000000e+03,8.429000000000000000e+03,8.748000000000000000e+03,9.867000000000000000e+03,1.282800000000000000e+04,2.605400000000000000e+04,3.412500000000000000e+04,1.775600000000000000e+04,1.502200000000000000e+04,1.743600000000000000e+04,2.182700000000000000e+04,2.405900000000000000e+04,2.453800000000000000e+04,2.981100000000000000e+04
3.384500000000000000e+04,7.097000000000000000e+03,7.066000000000000000e+03,6.536000000000000000e+03,6.983000000000000000e+03,7.423000000000000000e+03,7.223000000000000000e+03,6.872000000000000000e+03,7.683000000000000000e+03,7.983000000000000000e+03,7.211000000000000000e+03,7.050000000000000000e+03,7.288000000000000000e+03,7.238000000000000000e+03,7.599000000000000000e+03,7.461000000000000000e+03,7.177000000000000000e+03,6.764000000000000000e+03,7.262000000000000000e+03,7.197000000000000000e+03,7.498000000000000000e+03,7.274000000000000000e+03,7.252000000000000000e+03,7.547000000000000000e+03,7.472000000000000000e+03,7.647000000000000000e+03,7.963000000000000000e+03,8.400000000000000000e+03,8.967000000000000000e+03,1.013000000000000000e+04,1.354900000000000000e+04,2.633800000000000000e+04,3.482800000000000000e+04,1.938100000000000000e+04,1.662100000000000000e+04,1.900500000000000000e+04,2.204100000000000000e+04,2.269200000000000000e+04,2.383400000000000000e+04,2.945600000000000000e+04
3.498400000000000000e+04,7.387000000000000000e+03,7.232000000000000000e+03,7.587000000000000000e+03,6.868000000000000000e+03,6.904000000000000000e+03,7.128000000000000000e+03,7.192000000000000000e+03,7.522000000000000000e+03,7.418000000000000000e+03,7.178000000000000000e+03,7.093000000000000000e+03,7.017000000000000000e+03,6.610000000000000000e+03,6.997000000000000000e+03,6.653000000000000000e+03,6.896000000000000000e+03,6.985000000000000000e+03,7.075000000000000000e+03,7.619000000000000000e+03,9.375000000000000000e+03,7.871000000000000000e+03,7.409000000000000000e+03,7.458000000000000000e+03,7.459000000000000000e+03,7.939000000000000000e+03,7.948000000000000000e+03,8.205000000000000000e+03,8.862000000000000000e+03,1.016600000000000000e+04,1.272200000000000000e+04,2.523800000000000000e+04,3.351200000000000000e+04,1.915500000000000000e+04,1.688900000000000000e+04,1.893500000000000000e+04,2.116600000000000000e+04,2.247700000000000000e+04,2.521800000000000000e+04,2.798400000000000000e+04
3.653300000000000000e+04,6.869000000000000000e+03,6.673000000000000000e+03,7.969000000000000000e+03,7.121000000000000000e+03,7.618000000000000000e+03,8.194000000000000000e+03,7.209000000000000000e+03,7.325000000000000000e+03,7.665000000000000000e+03,7.628000000000000000e+03,7.256000000000000000e+03,7.479000000000000000e+03,6.908000000000000000e+03,6.586000000000000000e+03,6.580000000000000000e+03,6.529000000000000000e+03,7.104000000000000000e+03,7.676000000000000000e+03,7.207000000000000000e+03,8.805000000000000000e+03,8.006000000000000000e+03,7.662000000000000000e+03,7.479000000000000000e+03,7.733000000000000000e+03,7.569000000000000000e+03,8.198000000000000000e+03,8.555000000000000000e+03,8.704000000000000000e+03,1.001100000000000000e+04,1.283100000000000000e+04,2.407400000000000000e+04,3.204800000000000000e+04,1.812800000000000000e+04,1.460700000000000000e+04,1.742700000000000000e+04,2.042100000000000000e+04,2.184700000000000000e+04,2.752400000000000000e+04,2.788400000000000000e+04
3.622600000000000000e+04,6.541000000000000000e+03,6.789000000000000000e+03,7.169000000000000000e+03,7.143000000000000000e+03,7.369000000000000000e+03,6.980000000000000000e+03,7.878000000000000000e+03,7.463000000000000000e+03,7.576000000000000000e+03,6.965000000000000000e+03,7.472000000000000000e+03,7.283000000000000000e+03,6.431000000000000000e+03,6.832000000000000000e+03,6.518000000000000000e+03,6.856000000000000000e+03,7.017000000000000000e+03,7.012000000000000000e+03,7.272000000000000000e+03,7.576000000000000000e+03,7.784000000000000000e+03,7.276000000000000000e+03,7.271000000000000000e+03,7.240000000000000000e+03,7.630000000000000000e+03,8.258000000000000000e+03,8.373000000000000000e+03,9.079000000000000000e+03,1.025000000000000000e+04,1.283300000000000000e+04,2.304300000000000000e+04,3.128600000000000000e+04,1.787600000000000000e+04,1.371800000000000000e+04,1.707700000000000000e+04,2.045300000000000000e+04,2.149600000000000000e+04,2.731300000000000000e+04,2.660200000000000000e+04
3.377000000000000000e+04,6.233000000000000000e+03,6.536000000000000000e+03,6.923000000000000000e+03,7.078000000000000000e+03,6.775000000000000000e+03,7.163000000000000000e+03,7.264000000000000000e+03,7.635000000000000000e+03,7.058000000000000000e+03,6.901000000000000000e+03,7.230000000000000000e+03,6.922000000000000000e+03,6.375000000000000000e+03,7.116000000000000000e+03,6.843000000000000000e+03,6.923000000000000000e+03,7.005000000000000000e+03,7.340000000000000000e+03,7.639000000000000000e+03,7.512000000000000000e+03,7.550000000000000000e+03,7.088000000000000000e+03,7.285000000000000000e+03,7.717000000000000000e+03,7.973000000000000000e+03,8.288000000000000000e+03,8.444000000000000000e+03,8.866000000000000000e+03,9.811000000000000000e+03,1.271300000000000000e+04,2.189800000000000000e+04,3.108500000000000000e+04,1.798700000000000000e+04,1.370900000000000000e+04,1.776100000000000000e+04,2.054700000000000000e+04,2.028600000000000000e+04,2.720900000000000000e+04,2.593700000000000000e+04
3.484900000000000000e+04,6.466000000000000000e+03,6.381000000000000000e+03,6.575000000000000000e+03,6.720000000000000000e+03,6.840000000000000000e+03,7.055000000000000000e+03,7.001000000000000000e+03,7.518000000000000000e+03,7.293000000000000000e+03,7.340000000000000000e+03,6.851000000000000000e+03,6.723000000000000000e+03,7.064000000000000000e+03,6.585000000000000000e+03,6.570000000000000000e+03,6.784000000000000000e+03,7.261000000000000000e+03,7.788000000000000000e+03,7.803000000000000000e+03,7.882000000000000000e+03,7.720000000000000000e+03,7.445000000000000000e+03,7.554000000000000000e+03,7.399000000000000000e+03,7.786000000000000000e+03,8.046000000000000000e+03,8.518000000000000000e+03,9.017000000000000000e+03,9.782000000000000000e+03,1.307800000000000000e+04,2.264300000000000000e+04,3.023900000000000000e+04,1.790700000000000000e+04,1.370300000000000000e+04,1.893400000000000000e+04,2.043000000000000000e+04,2.049000000000000000e+04,2.798400000000000000e+04,2.453800000000000000e+04
