4.829000000000000000e+03,5.911000000000000000e+03,5.950000000000000000e+03,5.870000000000000000e+03,6.052000000000000000e+03,6.044000000000000000e+03,5.719000000000000000e+03,5.939000000000000000e+03,5.973000000000000000e+03,5.961000000000000000e+03
5.936000000000000000e+03,5.961000000000000000e+03,6.011000000000000000e+03,5.996000000000000000e+03,6.180000000000000000e+03,5.755000000000000000e+03,5.981000000000000000e+03,6.026000000000000000e+03,6.138000000000000000e+03,5.957000000000000000e+03
6.000000000000000000e+03,5.904000000000000000e+03,5.986000000000000000e+03,5.910000000000000000e+03,5.919000000000000000e+03,5.923000000000000000e+03,5.952000000000000000e+03,5.900000000000000000e+03,5.970000000000000000e+03,5.935000000000000000e+03
6.026000000000000000e+03,5.901000000000000000e+03,6.048000000000000000e+03,6.044000000000000000e+03,6.002000000000000000e+03,6.062000000000000000e+03,5.999000000000000000e+03,5.853000000000000000e+03,6.032000000000000000e+03,5.927000000000000000e+03
6.021000000000000000e+03,5.972000000000000000e+03,5.947000000000000000e+03,6.032000000000000000e+03,5.940000000000000000e+03,5.960000000000000000e+03,5.961000000000000000e+03,5.899000000000000000e+03,6.013000000000000000e+03,5.973000000000000000e+03
5.905000000000000000e+03,5.869000000000000000e+03,5.992000000000000000e+03,5.854000000000000000e+03,5.867000000000000000e+03,5.895000000000000000e+03,5.709000000000000000e+03,5.735000000000000000e+03,5.664000000000000000e+03,5.914000000000000000e+03
5.800000000000000000e+03,5.762000000000000000e+03,5.779000000000000000e+03,5.733000000000000000e+03,5.800000000000000000e+03,5.781000000000000000e+03,5.688000000000000000e+03,5.798000000000000000e+03,5.731000000000000000e+03,5.818000000000000000e+03
5.784000000000000000e+03,5.720000000000000000e+03,5.705000000000000000e+03,5.750000000000000000e+03,5.662000000000000000e+03,5.601000000000000000e+03,5.548000000000000000e+03,5.916000000000000000e+03,5.773000000000000000e+03,5.697000000000000000e+03
5.700000000000000000e+03,5.823000000000000000e+03,5.759000000000000000e+03,5.674000000000000000e+03,5.709000000000000000e+03,5.827000000000000000e+03,5.792000000000000000e+03,5.798000000000000000e+03,5.759000000000000000e+03,5.783000000000000000e+03
5.919000000000000000e+03,5.715000000000000000e+03,5.781000000000000000e+03,5.668000000000000000e+03,5.851000000000000000e+03,5.671000000000000000e+03,5.653000000000000000e+03,5.698000000000000000e+03,5.709000000000000000e+03,5.734000000000000000e+03
