4.708000000000000000e+03,6.136000000000000000e+03,6.096000000000000000e+03,6.283000000000000000e+03,6.462000000000000000e+03,6.389000000000000000e+03,6.562000000000000000e+03,6.483000000000000000e+03,6.674000000000000000e+03,6.635000000000000000e+03
6.383000000000000000e+03,6.185000000000000000e+03,6.202000000000000000e+03,6.209000000000000000e+03,6.464000000000000000e+03,6.319000000000000000e+03,6.485000000000000000e+03,6.540000000000000000e+03,6.424000000000000000e+03,6.568000000000000000e+03
6.457000000000000000e+03,6.143000000000000000e+03,6.195000000000000000e+03,6.384000000000000000e+03,6.364000000000000000e+03,6.357000000000000000e+03,6.481000000000000000e+03,6.646000000000000000e+03,6.699000000000000000e+03,6.580000000000000000e+03
6.591000000000000000e+03,6.055000000000000000e+03,6.110000000000000000e+03,6.363000000000000000e+03,6.361000000000000000e+03,6.351000000000000000e+03,6.457000000000000000e+03,6.864000000000000000e+03,6.559000000000000000e+03,6.467000000000000000e+03
6.533000000000000000e+03,6.169000000000000000e+03,6.429000000000000000e+03,6.513000000000000000e+03,6.392000000000000000e+03,6.586000000000000000e+03,6.412000000000000000e+03,6.839000000000000000e+03,7.055000000000000000e+03,6.705000000000000000e+03
6.666000000000000000e+03,6.189000000000000000e+03,6.371000000000000000e+03,6.273000000000000000e+03,6.418000000000000000e+03,6.678000000000000000e+03,6.765000000000000000e+03,6.560000000000000000e+03,6.676000000000000000e+03,6.647000000000000000e+03
6.772000000000000000e+03,6.208000000000000000e+03,6.326000000000000000e+03,6.311000000000000000e+03,6.391000000000000000e+03,6.553000000000000000e+03,6.553000000000000000e+03,6.597000000000000000e+03,6.471000000000000000e+03,6.574000000000000000e+03
6.722000000000000000e+03,6.342000000000000000e+03,6.365000000000000000e+03,6.352000000000000000e+03,6.366000000000000000e+03,6.237000000000000000e+03,6.502000000000000000e+03,6.761000000000000000e+03,6.541000000000000000e+03,6.307000000000000000e+03
6.596000000000000000e+03,6.298000000000000000e+03,6.260000000000000000e+03,6.182000000000000000e+03,6.259000000000000000e+03,6.339000000000000000e+03,6.529000000000000000e+03,6.501000000000000000e+03,6.489000000000000000e+03,6.772000000000000000e+03
6.718000000000000000e+03,6.392000000000000000e+03,6.482000000000000000e+03,6.225000000000000000e+03,6.192000000000000000e+03,6.172000000000000000e+03,6.261000000000000000e+03,6.482000000000000000e+03,6.573000000000000000e+03,7.148000000000000000e+03
