4.653000000000000000e+03,6.851000000000000000e+03,7.033000000000000000e+03,7.043000000000000000e+03,7.001000000000000000e+03,7.085000000000000000e+03,6.965000000000000000e+03,7.076000000000000000e+03,7.270000000000000000e+03,7.089000000000000000e+03
7.019000000000000000e+03,7.054000000000000000e+03,6.976000000000000000e+03,7.000000000000000000e+03,6.831000000000000000e+03,7.093000000000000000e+03,7.095000000000000000e+03,7.049000000000000000e+03,7.175000000000000000e+03,7.154000000000000000e+03
7.197000000000000000e+03,7.011000000000000000e+03,7.183000000000000000e+03,7.325000000000000000e+03,7.214000000000000000e+03,7.332000000000000000e+03,7.227000000000000000e+03,7.253000000000000000e+03,7.275000000000000000e+03,7.428000000000000000e+03
7.256000000000000000e+03,7.095000000000000000e+03,7.239000000000000000e+03,7.297000000000000000e+03,7.070000000000000000e+03,7.263000000000000000e+03,7.237000000000000000e+03,7.300000000000000000e+03,7.193000000000000000e+03,7.263000000000000000e+03
7.323000000000000000e+03,7.147000000000000000e+03,7.122000000000000000e+03,7.198000000000000000e+03,7.196000000000000000e+03,7.179000000000000000e+03,7.178000000000000000e+03,6.963000000000000000e+03,7.252000000000000000e+03,7.315000000000000000e+03
7.258000000000000000e+03,7.055000000000000000e+03,7.255000000000000000e+03,7.233000000000000000e+03,7.176000000000000000e+03,7.222000000000000000e+03,7.336000000000000000e+03,7.349000000000000000e+03,7.292000000000000000e+03,7.362000000000000000e+03
7.250000000000000000e+03,7.195000000000000000e+03,7.243000000000000000e+03,7.163000000000000000e+03,7.288000000000000000e+03,7.250000000000000000e+03,7.184000000000000000e+03,7.302000000000000000e+03,7.326000000000000000e+03,7.296000000000000000e+03
7.306000000000000000e+03,7.146000000000000000e+03,7.295000000000000000e+03,7.156000000000000000e+03,7.561000000000000000e+03,7.291000000000000000e+03,7.312000000000000000e+03,7.236000000000000000e+03,7.290000000000000000e+03,7.169000000000000000e+03
7.295000000000000000e+03,7.246000000000000000e+03,7.235000000000000000e+03,7.144000000000000000e+03,7.030000000000000000e+03,7.274000000000000000e+03,7.339000000000000000e+03,7.503000000000000000e+03,7.389000000000000000e+03,7.395000000000000000e+03
7.275000000000000000e+03,7.368000000000000000e+03,7.187000000000000000e+03,7.270000000000000000e+03,7.309000000000000000e+03,7.318000000000000000e+03,7.148000000000000000e+03,7.044000000000000000e+03,7.457000000000000000e+03,7.229000000000000000e+03
