4.868000000000000000e+03,6.461000000000000000e+03,6.585000000000000000e+03,6.835000000000000000e+03,6.796000000000000000e+03,6.723000000000000000e+03,6.623000000000000000e+03,6.834000000000000000e+03,7.136000000000000000e+03,7.010000000000000000e+03
7.128000000000000000e+03,6.549000000000000000e+03,6.822000000000000000e+03,6.921000000000000000e+03,6.608000000000000000e+03,6.722000000000000000e+03,6.774000000000000000e+03,6.934000000000000000e+03,6.957000000000000000e+03,7.308000000000000000e+03
6.994000000000000000e+03,6.341000000000000000e+03,6.582000000000000000e+03,6.618000000000000000e+03,6.858000000000000000e+03,6.894000000000000000e+03,7.025000000000000000e+03,7.220000000000000000e+03,6.987000000000000000e+03,7.089000000000000000e+03
7.023000000000000000e+03,6.459000000000000000e+03,6.868000000000000000e+03,6.863000000000000000e+03,6.775000000000000000e+03,6.836000000000000000e+03,7.040000000000000000e+03,7.385000000000000000e+03,7.118000000000000000e+03,6.921000000000000000e+03
6.920000000000000000e+03,6.694000000000000000e+03,7.168000000000000000e+03,6.933000000000000000e+03,7.036000000000000000e+03,7.089000000000000000e+03,7.075000000000000000e+03,8.228000000000000000e+03,8.105000000000000000e+03,6.947000000000000000e+03
7.097000000000000000e+03,6.590000000000000000e+03,6.789000000000000000e+03,6.849000000000000000e+03,7.227000000000000000e+03,7.554000000000000000e+03,7.305000000000000000e+03,7.525000000000000000e+03,7.532000000000000000e+03,7.150000000000000000e+03
7.212000000000000000e+03,6.635000000000000000e+03,6.773000000000000000e+03,6.689000000000000000e+03,6.879000000000000000e+03,7.213000000000000000e+03,7.271000000000000000e+03,7.129000000000000000e+03,7.054000000000000000e+03,7.067000000000000000e+03
7.042000000000000000e+03,6.882000000000000000e+03,6.995000000000000000e+03,6.780000000000000000e+03,6.877000000000000000e+03,6.683000000000000000e+03,7.123000000000000000e+03,7.153000000000000000e+03,6.767000000000000000e+03,6.864000000000000000e+03
6.901000000000000000e+03,6.812000000000000000e+03,6.648000000000000000e+03,6.668000000000000000e+03,6.764000000000000000e+03,6.756000000000000000e+03,7.201000000000000000e+03,7.151000000000000000e+03,6.989000000000000000e+03,7.332000000000000000e+03
7.064000000000000000e+03,7.517000000000000000e+03,7.076000000000000000e+03,6.801000000000000000e+03,6.571000000000000000e+03,6.628000000000000000e+03,6.889000000000000000e+03,7.118000000000000000e+03,7.594000000000000000e+03,8.255000000000000000e+03
