4.731000000000000000e+03,5.948000000000000000e+03,6.023000000000000000e+03,5.952000000000000000e+03,5.850000000000000000e+03,5.849000000000000000e+03,5.933000000000000000e+03,6.036000000000000000e+03,5.979000000000000000e+03,5.902000000000000000e+03
5.703000000000000000e+03,6.019000000000000000e+03,5.924000000000000000e+03,5.797000000000000000e+03,6.093000000000000000e+03,5.915000000000000000e+03,6.041000000000000000e+03,5.792000000000000000e+03,6.038000000000000000e+03,5.903000000000000000e+03
6.056000000000000000e+03,6.089000000000000000e+03,5.954000000000000000e+03,5.998000000000000000e+03,6.047000000000000000e+03,5.910000000000000000e+03,5.910000000000000000e+03,6.051000000000000000e+03,5.897000000000000000e+03,5.967000000000000000e+03
5.896000000000000000e+03,5.987000000000000000e+03,5.957000000000000000e+03,5.865000000000000000e+03,5.908000000000000000e+03,6.015000000000000000e+03,5.933000000000000000e+03,5.821000000000000000e+03,6.042000000000000000e+03,6.032000000000000000e+03
5.955000000000000000e+03,5.973000000000000000e+03,5.933000000000000000e+03,5.841000000000000000e+03,5.958000000000000000e+03,6.018000000000000000e+03,5.953000000000000000e+03,6.043000000000000000e+03,5.923000000000000000e+03,6.073000000000000000e+03
6.014000000000000000e+03,6.120000000000000000e+03,6.003000000000000000e+03,6.014000000000000000e+03,6.019000000000000000e+03,6.060000000000000000e+03,6.022000000000000000e+03,6.052000000000000000e+03,5.886000000000000000e+03,5.922000000000000000e+03
5.993000000000000000e+03,5.845000000000000000e+03,5.951000000000000000e+03,6.035000000000000000e+03,5.934000000000000000e+03,5.938000000000000000e+03,5.969000000000000000e+03,5.956000000000000000e+03,5.923000000000000000e+03,6.021000000000000000e+03
6.122000000000000000e+03,5.869000000000000000e+03,6.008000000000000000e+03,5.936000000000000000e+03,5.982000000000000000e+03,6.065000000000000000e+03,5.950000000000000000e+03,5.940000000000000000e+03,6.089000000000000000e+03,5.987000000000000000e+03
6.018000000000000000e+03,5.967000000000000000e+03,6.019000000000000000e+03,5.909000000000000000e+03,5.927000000000000000e+03,6.122000000000000000e+03,6.118000000000000000e+03,5.992000000000000000e+03,5.960000000000000000e+03,5.900000000000000000e+03
5.933000000000000000e+03,6.060000000000000000e+03,5.865000000000000000e+03,5.863000000000000000e+03,5.785000000000000000e+03,5.917000000000000000e+03,5.921000000000000000e+03,6.008000000000000000e+03,5.997000000000000000e+03,5.941000000000000000e+03
