4.767000000000000000e+03,6.272000000000000000e+03,6.323000000000000000e+03,6.521000000000000000e+03,6.632000000000000000e+03,6.662000000000000000e+03,6.604000000000000000e+03,6.642000000000000000e+03,6.554000000000000000e+03,6.784000000000000000e+03
6.836000000000000000e+03,6.294000000000000000e+03,6.499000000000000000e+03,6.568000000000000000e+03,6.618000000000000000e+03,6.376000000000000000e+03,6.468000000000000000e+03,6.708000000000000000e+03,6.719000000000000000e+03,6.913000000000000000e+03
6.930000000000000000e+03,6.324000000000000000e+03,6.420000000000000000e+03,6.488000000000000000e+03,6.604000000000000000e+03,6.702000000000000000e+03,6.941000000000000000e+03,7.016000000000000000e+03,6.785000000000000000e+03,6.699000000000000000e+03
6.791000000000000000e+03,6.354000000000000000e+03,6.798000000000000000e+03,6.511000000000000000e+03,6.498000000000000000e+03,6.545000000000000000e+03,6.837000000000000000e+03,7.046000000000000000e+03,6.816000000000000000e+03,6.735000000000000000e+03
6.663000000000000000e+03,6.543000000000000000e+03,6.670000000000000000e+03,6.732000000000000000e+03,6.751000000000000000e+03,6.656000000000000000e+03,6.834000000000000000e+03,7.245000000000000000e+03,7.604000000000000000e+03,6.931000000000000000e+03
6.711000000000000000e+03,6.567000000000000000e+03,6.443000000000000000e+03,6.573000000000000000e+03,6.696000000000000000e+03,6.969000000000000000e+03,7.051000000000000000e+03,6.788000000000000000e+03,6.935000000000000000e+03,6.817000000000000000e+03
6.973000000000000000e+03,6.355000000000000000e+03,6.519000000000000000e+03,6.590000000000000000e+03,6.661000000000000000e+03,7.000000000000000000e+03,6.853000000000000000e+03,6.853000000000000000e+03,6.748000000000000000e+03,6.689000000000000000e+03
7.039000000000000000e+03,6.314000000000000000e+03,6.673000000000000000e+03,6.572000000000000000e+03,6.510000000000000000e+03,6.505000000000000000e+03,6.854000000000000000e+03,6.841000000000000000e+03,6.669000000000000000e+03,6.502000000000000000e+03
6.608000000000000000e+03,6.663000000000000000e+03,6.537000000000000000e+03,6.285000000000000000e+03,6.333000000000000000e+03,6.438000000000000000e+03,6.623000000000000000e+03,6.887000000000000000e+03,6.726000000000000000e+03,6.981000000000000000e+03
7.047000000000000000e+03,6.827000000000000000e+03,6.765000000000000000e+03,6.455000000000000000e+03,6.453000000000000000e+03,6.266000000000000000e+03,6.642000000000000000e+03,6.622000000000000000e+03,7.065000000000000000e+03,7.613000000000000000e+03
