2.159375000000000000e+04,2.046875000000000000e+04,2.581250000000000000e+04,2.665625000000000000e+04,2.068750000000000000e+04,1.834375000000000000e+04,2.093750000000000000e+04,2.978125000000000000e+04,3.768750000000000000e+04,2.465625000000000000e+04,1.975000000000000000e+04,1.956250000000000000e+04,2.293750000000000000e+04,3.187500000000000000e+04,2.506250000000000000e+04,2.021875000000000000e+04,1.768750000000000000e+04,1.868750000000000000e+04,1.893750000000000000e+04,1.790625000000000000e+04,1.971875000000000000e+04,1.781250000000000000e+04,1.821875000000000000e+04,2.062500000000000000e+04,1.890625000000000000e+04,1.943750000000000000e+04,1.800000000000000000e+04,1.909375000000000000e+04,1.878125000000000000e+04,1.893750000000000000e+04,1.903125000000000000e+04,1.875000000000000000e+04,2.018750000000000000e+04,1.853125000000000000e+04,1.865625000000000000e+04,1.887500000000000000e+04,1.918750000000000000e+04,1.903125000000000000e+04,2.784375000000000000e+04,2.090625000000000000e+04,2.209375000000000000e+04,1.806250000000000000e+04,2.456250000000000000e+04,2.212500000000000000e+04,1.946875000000000000e+04,1.928125000000000000e+04,1.956250000000000000e+04,1.740625000000000000e+04,1.950000000000000000e+04,2.015625000000000000e+04
2.243750000000000000e+04,2.078125000000000000e+04,3.050000000000000000e+04,2.218750000000000000e+04,1.959375000000000000e+04,1.884375000000000000e+04,2.028125000000000000e+04,2.159375000000000000e+04,2.271875000000000000e+04,1.965625000000000000e+04,2.040625000000000000e+04,2.065625000000000000e+04,2.168750000000000000e+04,2.215625000000000000e+04,2.100000000000000000e+04,2.000000000000000000e+04,2.021875000000000000e+04,1.881250000000000000e+04,1.803125000000000000e+04,1.896875000000000000e+04,1.937500000000000000e+04,2.050000000000000000e+04,1.853125000000000000e+04,1.887500000000000000e+04,1.728125000000000000e+04,1.806250000000000000e+04,1.965625000000000000e+04,2.056250000000000000e+04,1.821875000000000000e+04,1.946875000000000000e+04,1.715625000000000000e+04,1.721875000000000000e+04,2.028125000000000000e+04,1.946875000000000000e+04,1.962500000000000000e+04,1.946875000000000000e+04,1.993750000000000000e+04,2.246875000000000000e+04,2.009375000000000000e+04,2.065625000000000000e+04,2.175000000000000000e+04,2.421875000000000000e+04,2.450000000000000000e+04,2.075000000000000000e+04,2.006250000000000000e+04,1.934375000000000000e+04,2.015625000000000000e+04,1.943750000000000000e+04,2.415625000000000000e+04,2.631250000000000000e+04
2.240625000000000000e+04,2.118750000000000000e+04,1.825000000000000000e+04,2.031250000000000000e+04,2.025000000000000000e+04,1.818750000000000000e+04,1.796875000000000000e+04,2.100000000000000000e+04,2.065625000000000000e+04,2.112500000000000000e+04,2.431250000000000000e+04,2.128125000000000000e+04,2.003125000000000000e+04,1.943750000000000000e+04,2.384375000000000000e+04,2.328125000000000000e+04,1.928125000000000000e+04,1.828125000000000000e+04,1.756250000000000000e+04,1.806250000000000000e+04,1.896875000000000000e+04,1.915625000000000000e+04,2.493750000000000000e+04,2.168750000000000000e+04,1.906250000000000000e+04,1.834375000000000000e+04,1.981250000000000000e+04,2.078125000000000000e+04,1.875000000000000000e+04,1.687500000000000000e+04,1.781250000000000000e+04,1.756250000000000000e+04,1.818750000000000000e+04,1.850000000000000000e+04,1.787500000000000000e+04,1.762500000000000000e+04,1.918750000000000000e+04,1.900000000000000000e+04,1.896875000000000000e+04,1.750000000000000000e+04,1.893750000000000000e+04,1.834375000000000000e+04,1.868750000000000000e+04,1.931250000000000000e+04,2.300000000000000000e+04,2.256250000000000000e+04,2.068750000000000000e+04,1.878125000000000000e+04,1.956250000000000000e+04,2.509375000000000000e+04
3.293750000000000000e+04,2.146875000000000000e+04,1.809375000000000000e+04,1.959375000000000000e+04,2.193750000000000000e+04,2.287500000000000000e+04,2.565625000000000000e+04,2.053125000000000000e+04,2.228125000000000000e+04,2.484375000000000000e+04,2.375000000000000000e+04,1.937500000000000000e+04,1.909375000000000000e+04,1.959375000000000000e+04,1.890625000000000000e+04,1.981250000000000000e+04,1.778125000000000000e+04,1.931250000000000000e+04,1.640625000000000000e+04,1.796875000000000000e+04,1.878125000000000000e+04,1.762500000000000000e+04,2.196875000000000000e+04,2.209375000000000000e+04,2.165625000000000000e+04,2.071875000000000000e+04,2.584375000000000000e+04,2.434375000000000000e+04,2.043750000000000000e+04,1.868750000000000000e+04,1.775000000000000000e+04,1.678125000000000000e+04,1.790625000000000000e+04,1.715625000000000000e+04,1.775000000000000000e+04,1.756250000000000000e+04,1.846875000000000000e+04,1.834375000000000000e+04,1.775000000000000000e+04,1.787500000000000000e+04,1.653125000000000000e+04,1.859375000000000000e+04,1.784375000000000000e+04,2.190625000000000000e+04,2.303125000000000000e+04,2.921875000000000000e+04,2.278125000000000000e+04,1.906250000000000000e+04,2.018750000000000000e+04,2.368750000000000000e+04
2.037500000000000000e+04,1.862500000000000000e+04,1.953125000000000000e+04,2.121875000000000000e+04,2.009375000000000000e+04,2.262500000000000000e+04,3.012500000000000000e+04,3.209375000000000000e+04,2.187500000000000000e+04,2.840625000000000000e+04,2.765625000000000000e+04,2.221875000000000000e+04,1.878125000000000000e+04,1.890625000000000000e+04,1.812500000000000000e+04,1.943750000000000000e+04,1.718750000000000000e+04,1.693750000000000000e+04,1.893750000000000000e+04,1.862500000000000000e+04,1.787500000000000000e+04,1.868750000000000000e+04,1.759375000000000000e+04,1.965625000000000000e+04,2.093750000000000000e+04,2.096875000000000000e+04,1.834375000000000000e+04,1.921875000000000000e+04,1.840625000000000000e+04,1.796875000000000000e+04,1.856250000000000000e+04,1.778125000000000000e+04,1.746875000000000000e+04,1.715625000000000000e+04,1.815625000000000000e+04,1.778125000000000000e+04,1.700000000000000000e+04,1.737500000000000000e+04,1.684375000000000000e+04,1.846875000000000000e+04,1.700000000000000000e+04,1.684375000000000000e+04,1.834375000000000000e+04,1.946875000000000000e+04,2.031250000000000000e+04,2.431250000000000000e+04,2.159375000000000000e+04,1.931250000000000000e+04,1.975000000000000000e+04,2.075000000000000000e+04
2.146875000000000000e+04,1.721875000000000000e+04,1.931250000000000000e+04,1.815625000000000000e+04,1.887500000000000000e+04,2.059375000000000000e+04,2.512500000000000000e+04,2.615625000000000000e+04,2.109375000000000000e+04,2.331250000000000000e+04,2.250000000000000000e+04,1.696875000000000000e+04,1.828125000000000000e+04,1.825000000000000000e+04,1.762500000000000000e+04,1.762500000000000000e+04,1.837500000000000000e+04,1.809375000000000000e+04,1.693750000000000000e+04,1.831250000000000000e+04,1.696875000000000000e+04,1.884375000000000000e+04,1.746875000000000000e+04,1.737500000000000000e+04,1.756250000000000000e+04,1.706250000000000000e+04,1.803125000000000000e+04,1.843750000000000000e+04,1.815625000000000000e+04,1.834375000000000000e+04,1.693750000000000000e+04,1.784375000000000000e+04,1.753125000000000000e+04,1.721875000000000000e+04,1.740625000000000000e+04,1.600000000000000000e+04,1.778125000000000000e+04,1.868750000000000000e+04,1.740625000000000000e+04,1.634375000000000000e+04,1.784375000000000000e+04,1.668750000000000000e+04,1.800000000000000000e+04,1.737500000000000000e+04,2.253125000000000000e+04,3.315625000000000000e+04,2.015625000000000000e+04,1.909375000000000000e+04,1.718750000000000000e+04,1.865625000000000000e+04
1.837500000000000000e+04,1.853125000000000000e+04,1.912500000000000000e+04,1.712500000000000000e+04,1.771875000000000000e+04,1.909375000000000000e+04,2.134375000000000000e+04,2.003125000000000000e+04,2.109375000000000000e+04,2.012500000000000000e+04,1.959375000000000000e+04,1.746875000000000000e+04,1.709375000000000000e+04,1.740625000000000000e+04,1.759375000000000000e+04,1.768750000000000000e+04,1.790625000000000000e+04,1.687500000000000000e+04,1.650000000000000000e+04,1.775000000000000000e+04,1.668750000000000000e+04,1.737500000000000000e+04,1.703125000000000000e+04,1.828125000000000000e+04,1.918750000000000000e+04,1.931250000000000000e+04,1.756250000000000000e+04,1.743750000000000000e+04,1.821875000000000000e+04,1.812500000000000000e+04,1.815625000000000000e+04,1.771875000000000000e+04,1.671875000000000000e+04,1.637500000000000000e+04,1.821875000000000000e+04,1.756250000000000000e+04,1.775000000000000000e+04,1.850000000000000000e+04,1.903125000000000000e+04,1.856250000000000000e+04,1.831250000000000000e+04,1.731250000000000000e+04,1.690625000000000000e+04,1.843750000000000000e+04,1.737500000000000000e+04,1.756250000000000000e+04,1.878125000000000000e+04,1.853125000000000000e+04,1.856250000000000000e+04,2.137500000000000000e+04
2.034375000000000000e+04,1.793750000000000000e+04,1.725000000000000000e+04,1.840625000000000000e+04,1.996875000000000000e+04,1.940625000000000000e+04,2.056250000000000000e+04,2.409375000000000000e+04,2.175000000000000000e+04,1.859375000000000000e+04,1.884375000000000000e+04,1.700000000000000000e+04,1.837500000000000000e+04,1.971875000000000000e+04,1.931250000000000000e+04,1.915625000000000000e+04,1.812500000000000000e+04,1.878125000000000000e+04,1.912500000000000000e+04,1.696875000000000000e+04,1.725000000000000000e+04,1.625000000000000000e+04,1.771875000000000000e+04,1.806250000000000000e+04,1.806250000000000000e+04,2.021875000000000000e+04,1.903125000000000000e+04,1.615625000000000000e+04,1.884375000000000000e+04,1.865625000000000000e+04,1.825000000000000000e+04,1.700000000000000000e+04,1.687500000000000000e+04,1.706250000000000000e+04,1.575000000000000000e+04,1.615625000000000000e+04,1.668750000000000000e+04,1.678125000000000000e+04,2.103125000000000000e+04,2.081250000000000000e+04,1.825000000000000000e+04,1.825000000000000000e+04,1.696875000000000000e+04,1.828125000000000000e+04,1.718750000000000000e+04,1.800000000000000000e+04,1.668750000000000000e+04,1.653125000000000000e+04,1.650000000000000000e+04,2.200000000000000000e+04
1.846875000000000000e+04,1.843750000000000000e+04,1.834375000000000000e+04,1.878125000000000000e+04,1.893750000000000000e+04,1.971875000000000000e+04,2.900000000000000000e+04,2.478125000000000000e+04,1.971875000000000000e+04,1.784375000000000000e+04,1.953125000000000000e+04,1.812500000000000000e+04,1.871875000000000000e+04,1.756250000000000000e+04,2.406250000000000000e+04,1.840625000000000000e+04,1.793750000000000000e+04,1.643750000000000000e+04,1.815625000000000000e+04,1.650000000000000000e+04,1.787500000000000000e+04,1.709375000000000000e+04,1.781250000000000000e+04,1.871875000000000000e+04,3.325000000000000000e+04,2.912500000000000000e+04,1.987500000000000000e+04,1.787500000000000000e+04,1.678125000000000000e+04,1.746875000000000000e+04,2.184375000000000000e+04,2.118750000000000000e+04,1.784375000000000000e+04,1.675000000000000000e+04,1.650000000000000000e+04,1.700000000000000000e+04,1.556250000000000000e+04,1.750000000000000000e+04,1.918750000000000000e+04,1.890625000000000000e+04,1.771875000000000000e+04,1.712500000000000000e+04,1.568750000000000000e+04,1.706250000000000000e+04,1.621875000000000000e+04,1.771875000000000000e+04,1.809375000000000000e+04,1.834375000000000000e+04,1.875000000000000000e+04,2.037500000000000000e+04
2.015625000000000000e+04,1.671875000000000000e+04,1.840625000000000000e+04,1.628125000000000000e+04,1.728125000000000000e+04,1.834375000000000000e+04,1.712500000000000000e+04,1.946875000000000000e+04,1.850000000000000000e+04,1.921875000000000000e+04,1.850000000000000000e+04,1.856250000000000000e+04,1.743750000000000000e+04,1.762500000000000000e+04,2.009375000000000000e+04,2.121875000000000000e+04,1.993750000000000000e+04,1.668750000000000000e+04,1.887500000000000000e+04,1.678125000000000000e+04,1.706250000000000000e+04,1.696875000000000000e+04,1.696875000000000000e+04,1.862500000000000000e+04,1.931250000000000000e+04,2.103125000000000000e+04,1.853125000000000000e+04,1.637500000000000000e+04,1.696875000000000000e+04,1.606250000000000000e+04,1.806250000000000000e+04,1.828125000000000000e+04,1.821875000000000000e+04,1.756250000000000000e+04,1.609375000000000000e+04,1.690625000000000000e+04,1.871875000000000000e+04,1.628125000000000000e+04,1.684375000000000000e+04,1.678125000000000000e+04,1.818750000000000000e+04,1.618750000000000000e+04,1.656250000000000000e+04,1.618750000000000000e+04,1.715625000000000000e+04,1.775000000000000000e+04,1.737500000000000000e+04,1.787500000000000000e+04,1.862500000000000000e+04,1.993750000000000000e+04
