5.096000000000000000e+03
6.918000000000000000e+03
6.919000000000000000e+03
6.919000000000000000e+03
6.916000000000000000e+03
6.972000000000000000e+03
6.910000000000000000e+03
6.829000000000000000e+03
7.022000000000000000e+03
7.175000000000000000e+03
6.956000000000000000e+03
7.109000000000000000e+03
7.211000000000000000e+03
7.276000000000000000e+03
7.465000000000000000e+03
7.808000000000000000e+03
8.040000000000000000e+03
8.457000000000000000e+03
8.584000000000000000e+03
9.193000000000000000e+03
9.483000000000000000e+03
1.033700000000000000e+04
1.092400000000000000e+04
1.129400000000000000e+04
1.196500000000000000e+04
1.249100000000000000e+04
1.364900000000000000e+04
1.428400000000000000e+04
1.468000000000000000e+04
1.470900000000000000e+04
1.495300000000000000e+04
1.491900000000000000e+04
1.552800000000000000e+04
1.543300000000000000e+04
1.558500000000000000e+04
1.583300000000000000e+04
1.622300000000000000e+04
1.688800000000000000e+04
1.736400000000000000e+04
1.853800000000000000e+04
1.912200000000000000e+04
1.997900000000000000e+04
2.063000000000000000e+04
2.198900000000000000e+04
2.321700000000000000e+04
2.432300000000000000e+04
2.608000000000000000e+04
2.811500000000000000e+04
2.992100000000000000e+04
3.126500000000000000e+04
3.399700000000000000e+04
3.972900000000000000e+04
4.252400000000000000e+04
4.657800000000000000e+04
4.791900000000000000e+04
4.948200000000000000e+04
5.156100000000000000e+04
5.350600000000000000e+04
5.350400000000000000e+04
5.316600000000000000e+04
5.085000000000000000e+04
5.020500000000000000e+04
4.944200000000000000e+04
4.616800000000000000e+04
4.247000000000000000e+04
3.799300000000000000e+04
3.418300000000000000e+04
3.090300000000000000e+04
2.804900000000000000e+04
2.511500000000000000e+04
2.199700000000000000e+04
1.976500000000000000e+04
1.775200000000000000e+04
1.606000000000000000e+04
1.448400000000000000e+04
1.202200000000000000e+04
1.101100000000000000e+04
1.050600000000000000e+04
9.862000000000000000e+03
9.259000000000000000e+03
8.504000000000000000e+03
8.097000000000000000e+03
7.685000000000000000e+03
7.569000000000000000e+03
7.268000000000000000e+03
7.308000000000000000e+03
7.275000000000000000e+03
7.013000000000000000e+03
7.138000000000000000e+03
7.255000000000000000e+03
7.096000000000000000e+03
7.276000000000000000e+03
7.147000000000000000e+03
7.196000000000000000e+03
7.250000000000000000e+03
7.278000000000000000e+03
7.407000000000000000e+03
7.229000000000000000e+03
7.354000000000000000e+03
7.247000000000000000e+03
